Team_Number_Id,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
6,129,0.517,0.536,0.786,11,56,29,7,5,11,19
6,108,0.439,0.444,0.69,11,48,17,5,8,11,14
6,103,0.419,0.265,0.941,13,47,19,9,4,9,20
6,99,0.4,0.405,0.889,14,46,16,3,1,8,15
6,101,0.475,0.355,0.636,7,44,22,11,5,17,24
6,106,0.483,0.313,0.632,18,52,16,8,6,13,19
6,97,0.449,0.444,0.682,11,43,22,8,6,18,17
6,105,0.431,0.267,0.795,14,52,23,10,4,18,21
6,99,0.449,0.314,0.667,15,43,18,6,3,15,20
6,120,0.549,0.545,0.6,6,46,31,6,7,14,15
6,113,0.564,0.4,0.789,10,43,32,9,3,15,19
6,98,0.435,0.258,0.727,10,43,20,5,3,16,23
6,127,0.511,0.424,0.75,10,42,28,12,4,10,17
6,101,0.506,0.364,0.6,7,47,22,5,3,15,14
6,102,0.442,0.378,0.833,4,40,22,9,5,14,25
6,110,0.468,0.321,0.829,8,51,15,10,2,16,19
6,86,0.359,0.31,0.786,14,49,20,3,7,15,23
6,103,0.408,0.3,0.524,22,53,19,11,5,15,29
6,110,0.483,0.357,1,12,52,28,10,6,11,18
6,120,0.513,0.417,0.735,9,35,27,7,3,9,16
6,97,0.42,0.342,0.788,10,37,18,7,6,17,14
6,89,0.413,0.4,0.826,12,46,22,5,1,14,14
6,127,0.506,0.469,0.828,12,50,25,11,5,12,28
6,128,0.484,0.538,0.867,11,37,19,8,2,12,22
6,123,0.592,0.514,0.789,3,34,26,9,6,16,21
6,92,0.38,0.333,0.778,7,32,17,8,4,14,21
6,117,0.549,0.517,0.6,11,43,32,2,3,11,17
6,95,0.427,0.346,0.762,11,45,18,4,6,9,16
6,108,0.5,0.419,0.688,9,36,22,14,1,13,12
6,111,0.512,0.412,0.846,11,49,30,6,5,18,18
6,98,0.457,0.267,0.8,6,40,17,10,4,16,19
6,87,0.388,0.391,0.667,18,53,17,7,2,17,12
6,114,0.5,0.429,0.76,10,43,23,12,7,14,21
6,99,0.422,0.432,0.591,10,40,24,9,4,10,17
6,104,0.486,0.324,0.808,11,44,23,8,5,18,17
6,90,0.416,0.265,0.68,12,42,25,4,2,20,21
6,78,0.392,0.136,0.684,11,44,18,1,5,24,18
6,109,0.506,0.531,0.5,13,45,30,5,7,10,19
6,113,0.473,0.533,0.647,11,44,29,7,4,16,17
7,100,0.487,0.381,0.842,9,33,17,9,3,10,20
7,120,0.553,0.381,0.783,13,44,25,8,5,9,15
7,109,0.517,0.24,0.579,11,44,25,4,6,12,25
7,118,0.537,0.56,0.8,7,36,24,5,9,17,17
7,87,0.367,0.217,1,8,34,14,6,4,7,17
7,105,0.477,0.375,0.857,13,42,23,12,3,8,22
7,96,0.422,0.31,0.708,15,41,22,8,7,13,15
7,106,0.475,0.37,0.833,9,33,23,8,8,11,29
7,123,0.513,0.344,0.833,9,51,33,14,5,15,25
7,131,0.553,0.308,0.826,12,40,31,5,10,7,24
7,107,0.512,0.357,0.688,10,50,32,7,4,7,18
7,105,0.415,0.429,0.862,10,44,18,5,5,12,19
7,140,0.622,0.514,0.714,11,39,37,4,2,9,16
7,92,0.398,0.171,0.727,16,50,17,6,5,14,22
7,100,0.5,0.333,0.571,6,37,21,6,6,12,28
7,109,0.4,0.129,0.763,20,56,20,12,5,11,16
7,106,0.465,0.423,0.682,6,37,27,7,9,8,17
7,110,0.449,0.267,0.733,13,40,28,13,5,12,22
7,132,0.461,0.5,0.852,12,46,30,9,6,14,28
7,107,0.457,0.296,0.682,17,46,20,8,6,16,23
7,106,0.455,0.211,0.733,16,44,13,5,1,11,16
7,125,0.583,0.387,0.789,8,36,29,14,8,11,14
7,105,0.447,0.45,0.786,12,43,19,4,7,16,22
7,112,0.53,0.429,0.882,5,29,17,5,5,8,18
7,98,0.404,0.2,0.7,17,53,14,11,0,15,23
7,107,0.506,0.455,1,10,41,30,9,4,17,14
7,117,0.506,0.455,0.771,9,45,29,9,4,14,15
7,99,0.43,0.346,0.8,13,40,18,10,3,12,24
7,102,0.433,0.393,0.65,13,47,23,12,5,15,23
7,115,0.466,0.36,0.828,14,49,22,4,1,20,27
7,102,0.506,0.278,0.542,6,40,20,9,6,13,21
7,112,0.443,0.323,0.857,7,37,26,8,6,12,16
7,114,0.524,0.533,0.69,3,34,21,11,5,7,22
7,119,0.469,0.481,0.941,16,52,24,8,1,11,21
7,109,0.564,0.462,0.818,4,36,30,7,8,10,20
7,96,0.394,0.37,0.632,14,51,24,8,6,10,17
7,95,0.437,0.273,0.722,9,43,24,9,4,14,15
7,100,0.442,0.4,0.706,8,40,29,4,2,11,18
7,108,0.43,0.25,0.696,12,44,23,12,4,10,25
7,107,0.41,0.243,0.8,10,39,24,8,5,8,25
7,97,0.418,0.32,0.793,10,52,22,7,2,14,23
7,103,0.447,0.4,0.758,12,42,17,6,3,13,22
7,98,0.513,0.407,0.643,6,42,26,6,3,10,13
7,98,0.451,0.333,1,9,30,16,12,8,12,16
7,106,0.481,0.375,0.76,13,38,20,5,6,9,19
7,90,0.487,0.269,0.7,8,35,20,8,3,16,20
7,94,0.427,0.4,0.875,10,46,16,10,7,23,16
7,93,0.415,0.448,0.6,13,49,24,10,4,10,13
7,108,0.568,0.524,0.591,3,36,26,9,4,12,20
7,100,0.464,0.323,0.667,12,43,27,11,10,15,18
7,114,0.418,0.333,0.786,14,42,24,8,1,8,19
7,101,0.427,0.353,0.7,8,48,25,9,7,9,19
7,111,0.41,0.389,0.688,20,55,21,11,7,15,20
7,98,0.407,0.294,0.733,14,47,19,2,3,12,26
7,87,0.373,0.357,0.808,7,38,18,11,3,11,21
7,89,0.363,0.333,0.824,14,39,16,14,3,17,20
7,111,0.473,0.375,0.778,12,50,26,10,2,17,19
7,92,0.462,0.278,0.789,6,49,20,7,6,15,16
7,99,0.481,0.421,0.833,8,40,17,13,4,19,13
7,87,0.425,0.161,0.778,13,44,20,0,3,15,18
7,94,0.427,0.321,0.833,8,37,23,10,3,12,19
7,102,0.481,0.375,0.909,9,38,11,7,6,5,14
7,75,0.375,0.125,0.875,6,41,17,10,3,13,16
7,89,0.368,0.3,0.731,3,34,17,15,1,11,20
7,100,0.487,0.346,0.682,6,33,21,10,7,7,20
7,94,0.407,0.25,0.697,15,42,18,6,6,16,22
7,129,0.607,0.571,0.688,12,43,31,11,2,15,16
7,119,0.472,0.4,0.714,8,37,27,9,2,12,27
7,107,0.488,0.419,0.667,8,40,28,7,6,20,16
7,101,0.447,0.364,0.694,9,41,14,6,3,17,29
7,92,0.385,0.263,0.591,15,40,21,9,1,12,22
7,101,0.483,0.318,0.769,10,49,21,6,2,16,19
7,76,0.378,0.222,0.667,15,47,15,9,4,18,21
7,99,0.444,0.4,0.684,9,41,20,5,3,12,25
7,135,0.615,0.267,0.792,4,34,35,8,1,6,23
7,101,0.44,0.308,0.704,9,41,23,6,5,13,29
7,110,0.425,0.188,0.722,10,44,14,6,2,16,23
7,107,0.479,0.222,0.813,15,47,18,3,3,8,17
7,144,0.523,0.379,0.792,11,49,39,8,6,17,23
7,120,0.542,0.476,0.769,7,42,31,7,9,12,20
7,92,0.415,0.45,0.652,12,41,18,4,4,16,21
7,114,0.453,0.36,0.794,12,54,18,9,5,14,17
8,89,0.353,0.25,0.742,14,51,17,7,4,15,21
8,91,0.438,0.269,0.7,11,41,19,4,10,17,26
8,105,0.387,0.208,0.848,15,42,22,4,7,15,35
8,109,0.451,0.321,0.839,7,32,24,4,5,14,37
8,101,0.471,0.379,0.667,8,42,22,5,5,13,22
8,100,0.396,0.385,0.767,18,55,14,5,7,15,22
8,113,0.433,0.348,0.818,15,47,21,10,2,12,24
8,108,0.494,0.348,0.56,13,46,20,8,5,8,25
8,93,0.39,0.382,0.615,10,39,20,9,0,17,21
8,106,0.482,0.387,0.8,9,39,25,10,4,15,18
8,107,0.488,0.345,0.773,12,42,25,6,5,8,20
8,117,0.524,0.458,0.8,8,41,24,8,10,10,24
8,101,0.378,0.27,0.605,14,57,20,7,2,16,28
8,114,0.506,0.5,0.741,14,45,22,5,7,14,25
8,112,0.433,0.32,0.765,20,47,19,10,4,17,22
8,122,0.466,0.381,0.889,16,58,20,10,3,18,27
8,103,0.471,0.346,0.706,8,39,23,7,6,10,22
8,103,0.506,0.35,0.737,7,41,21,8,2,14,19
8,89,0.378,0.227,0.733,10,36,16,8,7,19,22
8,84,0.366,0.171,0.769,16,52,25,9,4,14,22
8,107,0.413,0.333,0.733,19,49,21,7,2,13,28
8,102,0.447,0.348,0.667,17,50,21,7,4,10,18
8,96,0.375,0.25,0.654,15,51,24,7,7,15,26
8,91,0.41,0.5,0.714,15,45,20,10,4,21,29
8,111,0.404,0.433,0.783,16,51,30,8,1,15,36
8,109,0.475,0.379,0.733,9,40,30,6,1,21,24
8,76,0.366,0.125,0.737,9,49,14,7,7,16,20
8,82,0.378,0.111,0.75,9,37,11,6,4,13,20
8,96,0.439,0.28,0.773,14,51,15,4,4,18,15
8,106,0.411,0.158,0.781,22,62,18,1,6,18,23
8,102,0.425,0.235,0.706,15,49,18,3,2,10,24
8,103,0.448,0.308,0.63,11,39,25,13,7,11,24
8,101,0.402,0.357,0.815,17,57,19,4,7,12,27
8,114,0.519,0.467,0.806,8,48,21,6,8,13,14
8,110,0.548,0.368,0.688,9,41,26,8,6,12,22
8,93,0.446,0.412,0.769,6,47,22,5,4,21,17
8,118,0.553,0.294,0.679,10,39,27,10,6,11,25
8,114,0.5,0.211,0.8,11,51,25,6,7,16,25
8,89,0.41,0.36,0.48,13,52,23,6,3,15,27
8,105,0.413,0.323,0.864,13,39,21,10,4,10,20
8,79,0.345,0.292,0.632,8,39,17,9,3,16,19
8,99,0.468,0.357,0.69,12,42,26,7,0,16,23
8,99,0.416,0.286,0.731,17,48,20,8,2,12,19
8,115,0.406,0.414,0.75,14,45,26,7,3,9,24
8,98,0.482,0.381,0.667,8,38,26,7,4,10,15
8,93,0.459,0.588,0.714,8,39,30,4,7,8,22
8,69,0.333,0.077,0.9,10,47,19,6,5,16,19
8,86,0.359,0.208,0.75,8,44,21,2,8,12,19
8,98,0.388,0.387,0.714,8,37,26,13,3,14,29
8,100,0.413,0.167,0.909,14,48,18,9,6,15,19
8,88,0.388,0.227,0.773,11,43,22,7,5,13,24
8,114,0.483,0.321,0.724,12,38,20,7,4,10,25
8,106,0.544,0.25,0.696,4,35,25,9,8,7,22
8,81,0.357,0.269,0.667,14,45,18,11,7,15,19
8,94,0.361,0.259,0.85,16,42,19,13,5,12,19
8,82,0.33,0.259,0.591,19,49,18,6,3,13,24
8,96,0.383,0.353,0.667,10,40,22,11,5,15,19
8,82,0.333,0.25,0.621,16,36,22,9,3,15,13
8,92,0.402,0.273,0.529,16,44,17,10,3,11,25
8,106,0.453,0.353,0.8,8,43,26,8,5,13,24
8,100,0.457,0.4,0.8,14,51,27,8,3,13,21
8,111,0.523,0.353,0.652,8,38,21,7,3,13,26
8,100,0.413,0.3,0.789,12,44,23,16,8,18,28
8,106,0.437,0.333,0.759,11,48,21,6,4,6,20
8,115,0.5,0.419,0.9,11,44,28,8,9,19,20
8,114,0.5,0.471,0.649,13,52,23,4,3,13,22
8,118,0.442,0.323,0.8,12,52,25,9,4,11,21
8,81,0.37,0.444,0.619,10,37,14,13,5,15,24
8,108,0.452,0.361,0.579,6,42,23,8,3,15,28
8,91,0.468,0.259,0.526,10,35,21,11,7,16,20
8,119,0.467,0.429,0.767,18,49,30,11,6,13,19
8,85,0.345,0.276,0.704,13,49,13,8,4,16,22
8,107,0.513,0.542,0.696,8,41,23,8,4,17,23
8,114,0.467,0.375,0.864,11,39,24,12,1,11,20
8,84,0.347,0.212,0.917,11,39,13,7,5,6,22
8,93,0.46,0.353,0.636,11,34,17,8,3,18,18
8,92,0.376,0.273,0.71,15,44,21,7,1,15,31
8,119,0.5,0.433,0.75,11,45,26,7,6,9,22
8,143,0.424,0.349,0.88,27,61,29,10,1,15,26
8,122,0.549,0.346,0.767,10,42,32,15,1,18,29
8,103,0.376,0.364,0.682,25,58,18,7,0,11,27
8,126,0.542,0.333,0.833,9,40,28,10,4,21,25
9,79,0.369,0.231,0.579,8,45,15,4,5,15,27
9,91,0.418,0.333,0.615,14,46,20,3,5,12,24
9,90,0.421,0.059,0.714,10,41,21,3,3,7,15
9,98,0.368,0.478,0.697,19,55,17,5,4,8,16
9,98,0.493,0.478,0.542,12,40,18,7,5,18,24
9,96,0.387,0.261,0.72,18,51,19,6,2,11,22
9,91,0.425,0.5,0.64,9,46,19,5,6,15,21
9,103,0.469,0.409,0.818,7,39,19,5,6,13,25
9,96,0.427,0.355,0.6,14,55,18,8,5,16,17
9,88,0.415,0.385,0.588,9,43,15,4,6,9,22
9,93,0.4,0.458,0.75,10,41,17,5,4,14,19
9,86,0.379,0.28,0.684,15,43,21,9,1,14,16
9,89,0.373,0.19,0.958,13,45,12,6,3,12,20
9,86,0.462,0.35,0.412,8,36,23,7,5,19,18
9,98,0.449,0.37,0.75,12,38,18,8,4,15,17
9,88,0.41,0.261,0.56,14,39,25,8,5,14,19
9,93,0.363,0.478,0.667,15,44,25,11,5,13,20
9,96,0.367,0.286,0.774,16,49,20,6,5,14,16
9,102,0.363,0.296,0.69,16,55,20,7,7,11,23
9,101,0.391,0.261,0.771,12,47,22,11,6,19,24
9,94,0.447,0.304,0.679,8,39,25,5,1,12,21
9,86,0.351,0.227,0.813,17,47,23,7,2,6,8
9,105,0.476,0.267,0.778,13,47,17,11,3,18,18
9,95,0.443,0.3,0.826,8,43,22,10,9,13,18
9,91,0.422,0.296,0.591,17,41,23,10,3,17,19
9,106,0.449,0.394,0.684,10,42,22,9,4,11,27
9,100,0.436,0.32,0.667,14,49,28,5,7,11,20
9,105,0.44,0.333,0.615,18,50,26,10,6,13,22
9,119,0.547,0.385,0.517,12,42,25,11,6,9,22
9,103,0.451,0.548,0.444,14,47,21,12,6,10,21
9,109,0.465,0.424,0.517,16,54,22,9,9,11,14
9,97,0.5,0.394,0.571,9,49,24,10,3,16,16
9,114,0.495,0.387,0.75,8,49,21,8,3,13,27
9,105,0.471,0.158,0.714,15,45,19,10,3,14,28
9,108,0.443,0.476,0.857,18,60,22,9,2,15,17
9,103,0.396,0.302,0.778,11,46,24,9,3,7,19
9,98,0.425,0.333,0.731,9,44,27,8,3,10,10
9,114,0.427,0.333,0.806,17,46,24,10,4,8,15
9,94,0.466,0.364,0.783,3,30,23,8,10,7,16
9,98,0.376,0.419,0.875,15,49,17,6,5,15,17
9,107,0.432,0.429,0.842,18,47,27,16,5,16,16
9,82,0.354,0.257,0.577,20,61,17,6,2,18,17
9,128,0.521,0.417,0.833,11,45,35,10,5,15,17
9,86,0.36,0.24,0.72,16,46,14,11,2,19,14
9,110,0.456,0.353,0.696,14,44,24,5,2,14,21
9,95,0.422,0.333,0.739,16,51,21,4,8,18,17
9,69,0.307,0.1,0.913,14,38,15,12,5,17,16
9,114,0.5,0.4,0.629,12,44,28,8,8,12,11
9,108,0.477,0.45,0.833,14,45,27,7,5,6,17
9,109,0.494,0.5,0.733,12,35,23,7,2,10,18
9,98,0.451,0.167,0.769,11,51,23,4,4,16,16
9,101,0.468,0.323,0.773,12,35,18,8,4,15,25
9,106,0.446,0.263,0.9,10,48,21,8,5,8,18
9,87,0.407,0.429,0.706,10,36,17,4,4,10,14
9,100,0.452,0.273,0.545,11,42,19,12,1,10,23
9,106,0.416,0.406,0.76,17,51,22,8,1,12,19
9,93,0.402,0.375,0.6,11,46,16,5,3,13,21
9,115,0.402,0.258,0.725,16,54,22,3,10,15,26
9,95,0.481,0.308,0.524,9,40,18,8,2,17,22
9,85,0.409,0.143,0.778,16,52,25,8,7,18,19
9,93,0.363,0.207,0.765,19,50,20,12,5,12,22
9,101,0.438,0.214,0.8,13,42,21,8,3,10,16
9,85,0.381,0.229,0.684,12,42,20,10,8,12,23
9,98,0.429,0.333,0.833,19,49,18,6,5,13,16
9,99,0.451,0.28,0.833,11,36,23,5,2,6,14
9,85,0.381,0.348,0.591,16,44,18,8,3,12,20
9,105,0.47,0.364,0.682,9,38,26,5,5,9,16
9,83,0.33,0.308,0.895,18,51,18,8,7,18,18
9,107,0.489,0.423,0.8,6,44,28,9,6,4,20
9,105,0.438,0.346,0.6,11,56,24,5,10,14,21
9,108,0.43,0.414,0.667,20,42,26,5,3,7,21
9,111,0.467,0.389,0.741,12,41,22,10,6,5,12
9,102,0.482,0.32,0.636,13,37,24,5,5,11,20
9,105,0.494,0.379,0.706,9,38,26,11,6,11,14
9,78,0.352,0.227,0.611,14,51,24,6,4,12,20
9,82,0.432,0.316,0.8,11,42,14,9,12,18,20
9,99,0.493,0.462,0.652,8,33,20,6,3,16,21
9,103,0.536,0.389,0.6,11,41,29,7,5,19,25
9,103,0.449,0.478,0.522,15,45,25,5,5,11,20
9,116,0.506,0.571,0.783,12,56,33,6,4,14,23
9,97,0.458,0.36,0.6,8,31,21,4,4,7,8
9,112,0.506,0.385,0.741,11,44,20,14,3,12,22
10,95,0.44,0.222,0.719,7,44,21,12,8,22,32
10,127,0.554,0.478,0.857,12,43,30,10,4,20,26
10,95,0.444,0.316,0.81,7,41,22,11,7,17,16
10,121,0.581,0.6,1,4,39,29,7,3,23,22
10,98,0.448,0.321,0.647,15,54,22,11,8,26,19
10,95,0.478,0.458,0.857,3,36,16,9,7,26,26
10,100,0.543,0.35,0.85,1,38,23,5,4,19,16
10,107,0.456,0.324,0.667,14,45,30,7,10,10,16
10,112,0.517,0.423,0.786,11,51,30,7,3,14,25
10,136,0.535,0.5,0.882,11,51,32,4,5,16,26
10,101,0.5,0.261,0.684,6,40,28,10,5,13,18
10,91,0.355,0.28,0.75,13,52,26,7,8,9,18
10,114,0.573,0.464,0.652,5,45,21,6,9,11,24
10,111,0.518,0.462,0.579,8,47,30,7,6,15,19
10,106,0.424,0.269,0.938,16,46,28,7,8,12,26
10,104,0.468,0.429,0.778,9,49,24,5,8,16,19
10,98,0.463,0.296,0.778,13,49,25,8,5,15,15
10,112,0.47,0.455,0.471,18,56,31,11,8,9,8
10,112,0.449,0.4,0.8,15,40,27,14,6,11,21
10,102,0.462,0.227,0.929,15,51,24,15,6,17,18
10,105,0.494,0.348,0.85,6,43,21,9,5,15,16
10,105,0.446,0.313,0.778,9,45,21,7,7,13,24
10,128,0.512,0.458,0.829,8,46,22,7,9,19,19
10,98,0.411,0.29,0.917,15,49,18,9,11,14,19
10,114,0.511,0.387,0.6,10,39,32,9,7,9,15
10,128,0.538,0.36,0.875,10,45,36,9,6,12,19
10,105,0.464,0.462,0.882,11,39,20,8,2,19,18
10,86,0.425,0.214,0.545,8,44,24,11,4,16,21
10,110,0.466,0.393,0.81,9,43,32,17,6,16,21
10,126,0.561,0.429,0.815,8,42,38,19,11,14,20
10,126,0.533,0.429,0.8,14,45,35,8,8,9,18
10,117,0.466,0.536,0.625,10,54,27,8,4,12,22
10,117,0.495,0.429,0.75,10,39,30,11,3,11,23
10,112,0.5,0.333,0.941,9,44,35,9,8,13,20
10,116,0.505,0.52,0.846,6,31,32,10,5,9,16
10,104,0.469,0.448,0.789,10,36,29,5,5,13,21
10,115,0.457,0.375,0.786,13,43,24,10,2,14,14
10,131,0.549,0.409,0.667,12,49,32,11,11,14,21
10,122,0.543,0.481,0.778,7,53,30,10,6,13,14
10,126,0.5,0.448,0.833,16,46,26,13,9,16,23
10,126,0.479,0.425,0.864,12,46,32,13,8,17,22
10,114,0.472,0.348,0.88,9,47,29,9,3,13,20
10,111,0.425,0.273,0.5,15,48,31,9,2,13,15
10,100,0.43,0.296,0.72,11,41,21,8,2,13,19
10,106,0.46,0.375,0.778,9,44,27,11,8,15,20
10,121,0.505,0.435,0.731,14,49,33,13,5,11,23
10,128,0.523,0.5,0.76,10,46,29,5,5,13,22
10,116,0.456,0.364,0.667,19,51,31,7,7,14,24
10,106,0.457,0.48,0.833,12,48,21,8,5,14,19
10,89,0.4,0.241,0.737,6,40,26,15,5,14,14
10,94,0.444,0.259,0.778,10,49,26,7,6,15,18
10,110,0.488,0.515,0.611,7,40,29,10,5,12,18
10,98,0.382,0.346,0.955,13,45,19,9,5,9,25
10,114,0.5,0.522,0.706,4,29,27,12,1,9,17
10,99,0.424,0.379,0.526,14,44,32,10,6,14,24
10,113,0.483,0.464,0.842,9,47,31,11,5,12,22
10,106,0.421,0.353,0.824,15,55,19,4,8,10,18
10,108,0.467,0.367,0.722,17,50,26,11,7,15,20
10,102,0.507,0.412,0.56,4,34,30,16,8,16,24
10,104,0.469,0.478,0.895,9,51,28,5,11,22,21
10,106,0.5,0.455,0.696,7,37,23,13,3,13,15
10,98,0.422,0.419,0.789,9,48,17,11,8,18,21
10,105,0.524,0.35,0.769,10,42,29,5,6,17,11
10,103,0.424,0.421,0.773,9,35,29,5,10,8,25
10,125,0.5,0.559,0.941,8,42,34,13,6,9,16
10,108,0.476,0.259,0.913,7,37,28,16,7,14,21
10,114,0.524,0.467,0.6,10,44,39,8,7,18,23
10,112,0.5,0.263,0.826,12,42,29,9,6,10,19
10,106,0.487,0.444,0.846,7,37,25,11,3,10,17
10,107,0.411,0.394,0.762,19,62,23,9,6,11,14
10,122,0.602,0.462,0.909,6,46,37,4,5,13,18
10,107,0.433,0.516,0.765,14,43,28,15,5,14,17
10,108,0.512,0.48,0.857,7,45,27,7,8,22,23
10,110,0.447,0.381,0.765,10,43,28,6,1,9,20
10,107,0.462,0.385,0.647,15,50,29,6,5,13,20
10,123,0.453,0.389,0.719,17,55,28,12,4,14,37
10,92,0.429,0.321,0.5,10,39,25,4,2,10,13
10,100,0.442,0.409,0.7,11,50,25,6,12,11,21
10,116,0.533,0.462,0.889,9,44,27,6,5,13,12
10,110,0.452,0.355,0.714,13,50,28,10,5,12,19
10,111,0.527,0.542,0.741,6,39,30,9,7,21,22
10,133,0.522,0.464,0.765,14,41,30,11,6,13,25
11,108,0.425,0.414,0.68,14,47,22,7,3,13,30
11,104,0.519,0.519,0.714,8,35,18,7,6,18,23
11,104,0.421,0.353,0.7,10,49,20,9,8,17,24
11,104,0.427,0.471,0.8,13,47,27,12,6,21,20
11,108,0.515,0.459,0.778,9,38,22,8,5,16,26
11,98,0.472,0.37,0.606,8,44,18,7,6,21,20
11,87,0.349,0.238,0.81,16,46,13,14,0,22,17
11,113,0.483,0.464,0.737,13,40,25,7,7,13,29
11,88,0.372,0.206,0.622,13,47,16,17,11,21,25
11,69,0.288,0.2,0.533,22,54,11,5,6,14,23
11,93,0.436,0.235,0.81,10,35,24,6,4,21,19
11,92,0.405,0.395,0.739,6,38,20,8,6,17,25
11,95,0.366,0.326,0.87,14,47,17,8,0,17,23
11,91,0.421,0.389,0.684,10,38,19,13,4,16,19
11,102,0.447,0.343,0.4,13,41,26,13,5,4,25
11,85,0.39,0.27,0.733,8,40,17,7,6,14,27
11,117,0.506,0.395,0.875,13,44,26,7,5,13,24
11,105,0.441,0.357,0.65,23,52,22,14,8,19,26
11,114,0.487,0.375,0.839,7,42,19,3,3,22,28
11,100,0.407,0.407,0.742,19,57,16,7,7,22,23
11,93,0.411,0.257,0.667,12,44,15,9,2,15,17
11,113,0.4,0.341,0.71,14,42,18,13,3,14,27
11,108,0.443,0.294,0.588,13,52,20,8,7,14,21
11,115,0.412,0.286,0.771,10,55,17,7,5,16,23
11,90,0.384,0.24,0.783,12,43,19,8,4,11,18
11,97,0.395,0.349,0.778,15,43,27,8,4,16,25
11,110,0.471,0.361,0.75,7,42,22,14,3,16,22
11,117,0.451,0.412,0.75,13,54,25,2,7,14,23
11,106,0.494,0.364,0.581,12,42,20,15,1,24,24
11,103,0.465,0.31,0.609,12,38,19,11,1,18,20
11,102,0.432,0.395,0.643,10,41,22,10,7,14,25
11,83,0.398,0.207,0.636,13,38,22,13,3,19,22
11,115,0.494,0.419,0.714,17,48,21,13,1,16,18
11,105,0.461,0.32,0.6,16,41,25,9,8,16,27
11,105,0.453,0.353,0.625,19,50,26,9,3,17,22
11,120,0.532,0.444,0.688,7,36,25,14,5,19,23
11,97,0.429,0.382,0.857,8,33,24,16,3,20,20
11,113,0.477,0.4,0.75,12,42,22,9,2,14,18
11,113,0.506,0.346,0.87,10,38,26,11,6,20,19
11,112,0.477,0.444,0.737,11,41,25,12,3,12,19
11,106,0.42,0.304,0.735,10,39,22,10,2,17,24
11,110,0.514,0.387,0.727,7,39,26,13,2,19,19
11,113,0.425,0.406,0.839,17,46,23,9,3,19,22
11,113,0.524,0.37,0.75,6,41,24,7,6,14,21
11,99,0.402,0.295,0.762,11,46,22,13,4,14,23
11,99,0.409,0.4,0.867,11,39,21,14,7,16,19
11,93,0.417,0.267,0.75,12,50,22,6,4,16,18
11,101,0.448,0.344,0.632,11,39,23,10,3,13,29
11,101,0.413,0.296,0.739,11,47,18,6,8,6,19
11,117,0.506,0.469,0.69,10,42,32,11,5,17,17
11,98,0.378,0.371,0.676,15,40,24,7,1,11,24
11,127,0.505,0.405,0.696,15,47,28,9,3,13,24
11,95,0.391,0.2,0.818,14,41,26,6,6,17,33
11,100,0.414,0.324,0.615,14,47,20,8,9,21,22
11,98,0.417,0.207,0.71,11,52,22,17,9,23,23
11,113,0.415,0.316,0.676,22,56,23,11,8,16,28
11,110,0.409,0.386,0.7,12,46,27,7,9,9,20
11,102,0.464,0.281,0.882,8,41,26,9,5,13,25
11,105,0.459,0.367,0.788,8,36,21,11,5,19,20
11,96,0.433,0.341,0.444,8,41,30,6,6,12,21
11,100,0.488,0.393,1,12,40,24,7,5,12,12
11,103,0.418,0.214,0.84,13,55,23,6,6,19,16
11,114,0.465,0.357,0.75,11,48,25,11,2,22,22
11,100,0.418,0.355,0.565,12,40,21,12,5,11,16
11,91,0.43,0.219,0.667,8,37,19,8,2,9,22
11,100,0.372,0.233,0.806,11,43,17,7,3,12,22
11,107,0.5,0.407,0.667,12,47,27,7,6,14,14
11,118,0.446,0.4,0.8,10,49,27,8,4,16,19
11,102,0.471,0.294,0.833,4,36,28,7,5,18,21
11,110,0.477,0.542,0.946,4,35,16,11,5,19,25
11,95,0.494,0.273,0.75,12,43,29,7,4,18,22
11,120,0.53,0.455,0.706,13,41,34,10,6,17,26
11,99,0.425,0.31,0.667,16,53,18,12,6,19,25
11,96,0.417,0.296,0.581,12,41,21,7,3,13,22
11,115,0.461,0.45,0.6,14,42,24,14,13,17,17
11,108,0.442,0.355,0.725,17,55,24,9,2,18,24
11,115,0.469,0.286,0.62,12,42,18,14,4,10,25
11,98,0.464,0.4,0.625,8,39,25,7,3,13,12
11,103,0.47,0.429,0.604,9,39,19,9,5,20,26
11,121,0.534,0.375,0.708,9,40,16,6,6,11,18
11,100,0.412,0.257,0.808,10,49,19,9,10,10,18
11,117,0.539,0.429,0.676,4,49,28,9,13,18,19
12,103,0.469,0.32,0.679,14,50,22,5,13,17,24
12,89,0.459,0.381,0.813,11,46,19,5,3,18,15
12,92,0.383,0.375,0.857,11,44,25,5,5,18,26
12,81,0.397,0.25,0.591,15,47,14,4,9,17,17
12,94,0.389,0.296,0.8,14,57,22,3,9,18,27
12,98,0.455,0.263,1,14,42,18,2,6,13,17
12,90,0.429,0.333,0.64,8,38,11,5,3,18,24
12,97,0.433,0.4,0.867,13,44,16,3,3,7,19
12,81,0.375,0.308,0.867,16,53,13,5,5,15,17
12,87,0.405,0.364,0.5,11,42,17,2,7,13,19
12,99,0.481,0.389,0.72,10,46,18,5,6,14,22
12,88,0.449,0.133,0.667,14,51,15,3,3,11,13
12,83,0.369,0.304,0.7,15,47,18,9,5,14,20
12,111,0.481,0.5,0.667,8,44,20,6,4,12,21
12,100,0.46,0.476,0.556,7,36,23,9,1,12,23
