ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoals_pct,X3PointShots_pct,Assists,OppFieldGoals,OppFieldGoals_pct,Opp3PointShots_pct,OppTotalRebounds
1636,DAL,16,11/25/2015,Away,SAS,L,83,88,34,0.41,0.273,21,33,0.407,0.286,52
1736,DAL,17,11/28/2015,Home,DEN,W,92,81,33,0.429,0.269,18,30,0.4,0.32,45
1836,DAL,18,11/30/2015,Away,SAC,L,98,112,36,0.429,0.243,22,36,0.456,0.29,42
1936,DAL,19,12/1/2015,Away,POR,W,115,112,43,0.457,0.31,23,41,0.41,0.375,50
2036,DAL,20,12/4/2015,Home,HOU,L,96,100,37,0.457,0.276,23,39,0.464,0.462,45
2151,DAL,21,12/6/2015,Away,WAS,W,116,104,38,0.5,0.516,25,42,0.472,0.296,31
2238,DAL,22,12/7/2015,Away,NYK,W,104,97,37,0.451,0.419,21,40,0.476,0.36,37
2336,DAL,23,12/9/2015,Home,ATL,L,95,98,36,0.36,0.226,18,39,0.481,0.3,47
2436,DAL,24,12/12/2015,Home,WAS,L,111,114,38,0.427,0.424,23,44,0.518,0.483,39
2536,DAL,25,12/14/2015,Home,PHO,W,104,94,38,0.494,0.375,17,33,0.413,0.36,47
2636,DAL,26,12/16/2015,Away,IND,L,81,107,33,0.367,0.242,16,43,0.483,0.379,47
2736,DAL,27,12/18/2015,Home,MEM,W,97,88,34,0.436,0.345,27,30,0.375,0.353,39
2836,DAL,28,12/22/2015,Away,TOR,L,99,103,40,0.435,0.379,23,35,0.473,0.462,53
2936,DAL,29,12/23/2015,Away,BRK,W,119,118,45,0.549,0.471,27,51,0.505,0.526,43
3036,DAL,30,12/26/2015,Home,CHI,W,118,111,40,0.46,0.485,24,42,0.538,0.381,41
3151,DAL,31,12/28/2015,Home,MIL,W,103,93,38,0.452,0.455,25,38,0.481,0.286,52
3238,DAL,32,12/30/2015,Home,GSW,W,114,91,42,0.512,0.519,20,33,0.407,0.368,37
3336,DAL,33,1/1/2016,Away,MIA,L,82,106,32,0.364,0.226,22,46,0.561,0.444,50
3436,DAL,34,1/2/2016,Home,NOP,L,98,105,36,0.434,0.385,20,40,0.482,0.3,53
3536,DAL,35,1/5/2016,Home,SAC,W,117,116,45,0.459,0.414,22,47,0.475,0.375,49
3636,DAL,36,1/6/2016,Away,NOP,W,100,91,37,0.425,0.25,22,34,0.37,0.233,51
3736,DAL,37,1/8/2016,Away,MIL,L,95,96,35,0.417,0.318,27,37,0.463,0.444,43
3836,DAL,38,1/10/2016,Away,MIN,W,93,87,36,0.468,0.3,20,33,0.418,0.25,38
3936,DAL,39,1/12/2016,Home,CLE,L,107,110,39,0.494,0.393,25,40,0.412,0.386,46
4036,DAL,40,1/13/2016,Away,OKC,L,89,108,32,0.39,0.194,18,38,0.463,0.455,54
4151,DAL,41,1/15/2016,Away,CHI,W,83,77,30,0.39,0.364,20,31,0.36,0.105,47
4238,DAL,42,1/17/2016,Away,SAS,L,83,112,29,0.358,0.261,20,42,0.467,0.25,51
4336,DAL,43,1/18/2016,Home,BOS,W,118,113,40,0.43,0.471,23,40,0.426,0.4,49
4436,DAL,44,1/20/2016,Home,MIN,W,106,94,42,0.433,0.2,18,40,0.44,0.217,52
4536,DAL,45,1/22/2016,Home,OKC,L,106,109,40,0.46,0.303,24,45,0.495,0.267,47
4636,DAL,46,1/24/2016,Away,HOU,L,104,115,36,0.456,0.5,17,43,0.483,0.341,40
4736,DAL,47,1/26/2016,Away,LAL,W,92,90,33,0.434,0.24,21,30,0.405,0.28,47
4836,DAL,48,1/27/2016,Away,GSW,L,107,127,44,0.506,0.355,20,47,0.58,0.483,40
4936,DAL,49,1/29/2016,Home,BRK,W,91,79,37,0.463,0.381,22,28,0.359,0.2,44
5036,DAL,50,1/31/2016,Home,PHO,W,91,78,31,0.397,0.276,15,27,0.365,0.217,44
5151,DAL,51,2/1/2016,Away,ATL,L,97,112,31,0.365,0.269,14,42,0.525,0.4,50
5238,DAL,52,2/3/2016,Home,MIA,L,90,93,34,0.391,0.4,18,37,0.42,0.133,54
5336,DAL,53,2/5/2016,Home,SAS,L,90,116,33,0.452,0.2,17,41,0.513,0.545,42
5436,DAL,54,2/6/2016,Away,MEM,W,114,110,38,0.432,0.395,26,44,0.5,0.391,51
5536,DAL,55,2/9/2016,Home,UTA,L,119,121,36,0.48,0.379,24,48,0.522,0.231,44
5636,DAL,56,2/19/2016,Away,ORL,L,104,110,37,0.416,0.463,23,41,0.402,0.371,63
5736,DAL,57,2/21/2016,Home,PHI,W,129,103,41,0.482,0.382,23,37,0.481,0.429,35
5836,DAL,58,2/24/2016,Home,OKC,L,103,116,35,0.407,0.321,26,43,0.483,0.364,52
5936,DAL,59,2/26/2016,Home,DEN,W,122,116,45,0.511,0.379,25,43,0.462,0.31,49
6036,DAL,60,2/28/2016,Home,MIN,W,128,101,47,0.528,0.361,34,34,0.378,0.304,53
6151,DAL,61,3/1/2016,Home,ORL,W,121,108,43,0.558,0.474,27,41,0.451,0.3,45
6238,DAL,62,3/3/2016,Home,SAC,L,101,104,45,0.479,0.241,25,42,0.525,0.28,43
6336,DAL,63,3/6/2016,Away,DEN,L,114,116,41,0.441,0.39,29,44,0.411,0.346,58
6436,DAL,64,3/7/2016,Home,LAC,L,90,109,30,0.37,0.16,15,39,0.47,0.375,48
6536,DAL,65,3/9/2016,Home,DET,L,96,102,39,0.453,0.3,25,38,0.447,0.333,51
6636,DAL,66,3/12/2016,Home,IND,L,105,112,41,0.482,0.364,30,38,0.469,0.321,42
6736,DAL,67,3/14/2016,Away,CHO,W,107,96,42,0.483,0.3,30,32,0.421,0.333,40
6836,DAL,68,3/16/2016,Away,CLE,L,98,99,37,0.468,0.318,24,39,0.443,0.27,48
6936,DAL,69,3/18/2016,Home,GSW,L,112,130,41,0.441,0.31,25,48,0.505,0.579,42
7036,DAL,70,3/20/2016,Home,POR,W,132,120,49,0.551,0.6,31,42,0.404,0.391,52
7151,DAL,71,3/23/2016,Away,POR,L,103,109,42,0.438,0.3,21,40,0.449,0.259,46
7238,DAL,72,3/25/2016,Away,GSW,L,120,128,43,0.448,0.514,31,43,0.489,0.467,40
7336,DAL,73,3/27/2016,Away,SAC,L,111,133,42,0.477,0.333,22,51,0.622,0.45,41
7436,DAL,74,3/28/2016,Away,DEN,W,97,88,36,0.409,0.344,23,31,0.443,0.375,44
7536,DAL,75,3/30/2016,Home,NYK,W,91,89,35,0.412,0.32,18,35,0.455,0.176,43
7636,DAL,76,4/1/2016,Away,DET,W,98,89,39,0.459,0.333,18,31,0.383,0.394,47
7736,DAL,77,4/3/2016,Away,MIN,W,88,78,32,0.386,0.35,19,29,0.408,0.19,41
7836,DAL,78,4/6/2016,Home,HOU,W,88,86,33,0.413,0.303,19,34,0.436,0.3,41
7936,DAL,79,4/8/2016,Home,MEM,W,103,93,30,0.5,0.387,18,35,0.402,0.318,42
8036,DAL,80,4/10/2016,Away,LAC,L,91,98,30,0.405,0.267,18,37,0.487,0.5,42
8137,DAL,81,4/11/2016,Away,UTA,W,101,92,36,0.444,0.344,19,35,0.455,0.273,38
8236,DAL,82,4/13/2016,Home,SAS,L,91,96,31,0.403,0.308,20,35,0.473,0.261,42
1152,DEN,1,10/28/2015,Away,HOU,W,105,85,40,0.506,0.481,26,30,0.345,0.229,44
2152,DEN,2,10/30/2015,Home,MIN,L,78,95,29,0.305,0.2,15,30,0.423,0.182,49
3152,DEN,3,11/1/2015,Away,OKC,L,93,117,35,0.38,0.346,20,45,0.523,0.52,50
4152,DEN,4,11/3/2015,Away,LAL,W,120,109,43,0.506,0.35,30,36,0.419,0.231,40
5152,DEN,5,11/5/2015,Home,UTA,L,84,96,28,0.389,0.25,16,37,0.435,0.458,43
6152,DEN,6,11/6/2015,Away,GSW,L,104,119,39,0.424,0.333,23,46,0.495,0.459,53
7152,DEN,7,11/9/2015,Home,POR,W,108,104,40,0.519,0.368,20,36,0.396,0.345,39
856,DEN,8,11/11/2015,Home,MIL,W,103,102,39,0.494,0.333,27,42,0.532,0.455,33
937,DEN,9,11/13/2015,Home,HOU,W,107,98,37,0.457,0.45,25,33,0.429,0.31,40
1037,DEN,10,11/14/2015,Away,PHO,L,81,105,34,0.347,0.171,13,37,0.44,0.458,57
1153,DEN,11,11/17/2015,Away,NOP,W,115,98,45,0.529,0.5,27,41,0.494,0.304,33
1239,DEN,12,11/18/2015,Away,SAS,L,98,109,38,0.388,0.333,25,42,0.488,0.5,50
1337,DEN,13,11/20/2015,Home,PHO,L,107,114,41,0.456,0.208,24,40,0.506,0.556,42
1437,DEN,14,11/22/2015,Home,GSW,L,105,118,37,0.43,0.267,23,47,0.528,0.517,46
1537,DEN,15,11/24/2015,Home,LAC,L,94,111,31,0.397,0.32,16,37,0.468,0.4,43
1637,DEN,16,11/27/2015,Home,SAS,L,80,91,31,0.403,0.35,17,36,0.48,0.364,42
1737,DEN,17,11/28/2015,Away,DAL,L,81,92,30,0.4,0.32,17,33,0.429,0.269,42
1837,DEN,18,11/30/2015,Away,MIL,L,74,92,28,0.373,0.316,19,35,0.455,0.333,38
1937,DEN,19,12/2/2015,Away,CHI,L,90,99,36,0.387,0.333,26,36,0.404,0.353,62
2037,DEN,20,12/3/2015,Away,TOR,W,106,105,38,0.469,0.444,30,39,0.424,0.296,39
2153,DEN,21,12/5/2015,Away,PHI,W,108,105,37,0.457,0.355,25,37,0.5,0.484,40
2239,DEN,22,12/8/2015,Home,ORL,L,74,85,28,0.333,0.292,19,38,0.432,0.063,54
2337,DEN,23,12/11/2015,Home,MIN,W,111,108,38,0.442,0.393,21,38,0.437,0.368,43
2437,DEN,24,12/14/2015,Home,HOU,W,114,108,42,0.512,0.32,26,41,0.471,0.45,26
2537,DEN,25,12/15/2015,Away,MIN,W,112,100,41,0.562,0.556,24,36,0.468,0.4,31
2637,DEN,26,12/18/2015,Away,UTA,L,88,97,31,0.392,0.214,15,34,0.466,0.4,39
2737,DEN,27,12/20/2015,Home,NOP,L,125,130,45,0.469,0.486,26,44,0.564,0.458,36
2837,DEN,28,12/22/2015,Home,LAL,L,107,111,41,0.456,0.36,26,40,0.476,0.269,40
2937,DEN,29,12/23/2015,Away,PHO,W,104,96,42,0.462,0.4,26,36,0.414,0.52,46
3037,DEN,30,12/26/2015,Away,SAS,L,86,101,38,0.442,0.278,25,39,0.481,0.7,41
3153,DEN,31,12/27/2015,Away,OKC,L,112,122,46,0.489,0.36,24,48,0.578,0.533,43
3239,DEN,32,12/29/2015,Home,CLE,L,87,93,37,0.416,0.208,18,38,0.442,0.182,44
3337,DEN,33,12/30/2015,Away,POR,L,103,110,37,0.425,0.444,20,41,0.471,0.375,47
3437,DEN,34,1/2/2016,Away,GSW,L,108,111,44,0.419,0.167,27,43,0.5,0.357,47
3537,DEN,35,1/3/2016,Home,POR,L,106,112,34,0.425,0.318,20,40,0.513,0.435,41
3637,DEN,36,1/6/2016,Away,MIN,W,78,74,29,0.358,0.4,21,28,0.384,0.273,40
3737,DEN,37,1/8/2016,Away,MEM,L,84,91,32,0.368,0.211,19,30,0.366,0.444,43
3837,DEN,38,1/10/2016,Home,CHO,W,95,92,32,0.416,0.444,25,30,0.361,0.333,40
3937,DEN,39,1/13/2016,Home,GSW,W,112,110,37,0.425,0.227,22,42,0.477,0.385,39
4037,DEN,40,1/15/2016,Home,MIA,L,95,98,32,0.41,0.333,23,40,0.494,0.333,42
4153,DEN,41,1/17/2016,Home,IND,W,129,126,46,0.505,0.385,25,48,0.585,0.45,33
4239,DEN,42,1/19/2016,Home,OKC,L,104,110,35,0.422,0.35,21,41,0.423,0.214,52
4337,DEN,43,1/21/2016,Home,MEM,L,101,102,36,0.45,0.3,26,36,0.5,0.286,37
4437,DEN,44,1/23/2016,Home,DET,W,104,101,36,0.462,0.364,18,40,0.476,0.379,51
4537,DEN,45,1/25/2016,Home,ATL,L,105,119,33,0.393,0.3,18,43,0.5,0.333,42
4637,DEN,46,1/27/2016,Away,BOS,L,103,111,36,0.429,0.333,23,41,0.427,0.321,48
4737,DEN,47,1/28/2016,Away,WAS,W,117,113,41,0.506,0.5,25,39,0.443,0.393,41
4837,DEN,48,1/30/2016,Away,IND,L,105,109,40,0.46,0.222,24,44,0.44,0.333,49
4937,DEN,49,2/1/2016,Home,TOR,W,112,93,45,0.542,0.455,28,29,0.372,0.32,35
5037,DEN,50,2/3/2016,Away,UTA,L,81,85,26,0.371,0.222,11,33,0.446,0.227,38
5153,DEN,51,2/5/2016,Home,CHI,W,115,110,39,0.448,0.333,22,43,0.462,0.417,40
5239,DEN,52,2/7/2016,Away,NYK,W,101,96,37,0.43,0.238,20,37,0.44,0.364,46
5337,DEN,53,2/8/2016,Away,BRK,L,104,105,42,0.467,0.36,24,42,0.519,0.474,39
5437,DEN,54,2/10/2016,Away,DET,W,103,92,39,0.47,0.316,25,38,0.432,0.37,42
5537,DEN,55,2/19/2016,Away,SAC,L,110,116,42,0.467,0.333,26,41,0.494,0.476,45
5637,DEN,56,2/21/2016,Home,BOS,L,101,121,34,0.466,0.286,19,47,0.485,0.313,48
5737,DEN,57,2/23/2016,Home,SAC,L,110,114,41,0.41,0.37,27,43,0.518,0.412,50
5837,DEN,58,2/24/2016,Away,LAC,W,87,81,34,0.378,0.25,18,30,0.353,0.283,47
5937,DEN,59,2/26/2016,Away,DAL,L,116,122,43,0.462,0.31,18,45,0.511,0.379,45
6037,DEN,60,2/29/2016,Home,MEM,L,96,103,40,0.533,0.32,27,36,0.48,0.15,27
6153,DEN,61,3/2/2016,Home,LAL,W,117,107,38,0.487,0.522,22,35,0.443,0.355,31
6239,DEN,62,3/4/2016,Home,BRK,L,120,121,46,0.479,0.231,28,46,0.505,0.591,34
6337,DEN,63,3/6/2016,Home,DAL,W,116,114,44,0.411,0.346,25,41,0.441,0.39,46
6437,DEN,64,3/8/2016,Home,NYK,W,110,94,45,0.455,0.286,28,33,0.44,0.333,43
6537,DEN,65,3/10/2016,Home,PHO,W,116,98,44,0.484,0.464,27,33,0.371,0.214,52
6637,DEN,66,3/12/2016,Home,WAS,W,116,100,42,0.525,0.333,24,36,0.419,0.333,37
6737,DEN,67,3/14/2016,Away,MIA,L,119,124,49,0.527,0.35,22,47,0.595,0.471,33
6837,DEN,68,3/15/2016,Away,ORL,L,110,116,40,0.5,0.375,23,44,0.543,0.32,35
6937,DEN,69,3/17/2016,Away,ATL,L,98,116,39,0.448,0.273,22,40,0.5,0.462,40
7037,DEN,70,3/19/2016,Away,CHO,W,101,93,38,0.437,0.5,19,35,0.422,0.281,38
7153,DEN,71,3/21/2016,Away,CLE,L,91,124,32,0.395,0.364,19,48,0.558,0.484,43
7239,DEN,72,3/23/2016,Home,PHI,W,104,103,33,0.434,0.353,18,37,0.394,0.405,45
7337,DEN,73,3/25/2016,Away,LAL,W,116,105,45,0.479,0.385,31,37,0.435,0.435,43
7437,DEN,74,3/27/2016,Away,LAC,L,90,105,37,0.394,0.241,24,38,0.475,0.357,44
7537,DEN,75,3/28/2016,Home,DAL,L,88,97,31,0.443,0.375,20,36,0.409,0.344,34
7637,DEN,76,3/30/2016,Away,MEM,W,109,105,38,0.487,0.448,24,41,0.432,0.316,46
7737,DEN,77,3/31/2016,Away,NOP,L,95,101,36,0.434,0.37,28,40,0.444,0.448,51
7837,DEN,78,4/2/2016,Home,SAC,L,106,115,40,0.435,0.31,27,41,0.466,0.381,48
7937,DEN,79,4/5/2016,Home,OKC,L,102,124,37,0.42,0.333,28,46,0.529,0.455,55
8037,DEN,80,4/8/2016,Home,SAS,W,102,98,40,0.465,0.273,21,36,0.424,0.214,45
8138,DEN,81,4/10/2016,Home,UTA,L,84,100,32,0.4,0.222,18,36,0.456,0.387,49
8237,DEN,82,4/13/2016,Away,POR,L,99,107,40,0.426,0.28,24,39,0.438,0.306,45
1154,DET,1,10/27/2015,Away,ATL,W,106,94,37,0.385,0.414,23,37,0.451,0.296,40
2154,DET,2,10/28/2015,Home,UTA,W,92,87,30,0.405,0.368,16,35,0.467,0.167,38
3154,DET,3,10/30/2015,Home,CHI,W,98,94,39,0.375,0.214,18,34,0.405,0.318,50
4154,DET,4,11/3/2015,Home,IND,L,82,94,33,0.384,0.227,14,38,0.432,0.304,42
5154,DET,5,11/6/2015,Away,PHO,W,100,92,37,0.5,0.364,15,37,0.402,0.333,46
6154,DET,6,11/8/2015,Away,POR,W,120,103,47,0.49,0.367,16,41,0.539,0.36,40
7154,DET,7,11/9/2015,Away,GSW,L,95,109,40,0.471,0.316,15,43,0.473,0.571,41
857,DET,8,11/11/2015,Away,SAC,L,92,101,34,0.382,0.281,16,37,0.5,0.563,46
938,DET,9,11/14/2015,Away,LAC,L,96,101,33,0.446,0.259,15,37,0.468,0.368,42
1038,DET,10,11/15/2015,Away,LAL,L,85,97,35,0.365,0.259,16,31,0.413,0.316,46
1155,DET,11,11/17/2015,Home,CLE,W,104,99,36,0.429,0.333,20,38,0.475,0.333,40
1240,DET,12,11/20/2015,Away,MIN,W,96,86,40,0.46,0.214,13,33,0.429,0.231,40
1338,DET,13,11/21/2015,Home,WAS,L,95,97,36,0.456,0.308,20,38,0.487,0.368,42
1438,DET,14,11/23/2015,Away,MIL,L,88,109,31,0.341,0.214,19,43,0.518,0.692,45
1538,DET,15,11/25/2015,Home,MIA,W,104,81,41,0.418,0.516,24,32,0.405,0.3,43
1638,DET,16,11/27/2015,Away,OKC,L,87,103,31,0.344,0.31,17,37,0.468,0.292,58
1738,DET,17,11/29/2015,Away,BRK,L,83,87,34,0.337,0.25,19,35,0.432,0.333,51
1838,DET,18,11/30/2015,Home,HOU,W,116,105,45,0.529,0.348,22,35,0.398,0.407,45
1938,DET,19,12/2/2015,Home,PHO,W,127,122,44,0.506,0.444,24,47,0.485,0.424,36
2038,DET,20,12/4/2015,Home,MIL,W,102,95,34,0.415,0.304,18,39,0.448,0.222,51
2155,DET,21,12/6/2015,Home,LAL,W,111,91,41,0.441,0.375,20,32,0.4,0.278,39
2240,DET,22,12/7/2015,Away,CHO,L,84,104,32,0.368,0.294,17,36,0.429,0.308,57
2338,DET,23,12/9/2015,Home,MEM,L,92,93,37,0.425,0.276,17,41,0.466,0.267,53
2438,DET,24,12/11/2015,Away,PHI,W,107,95,43,0.462,0.37,18,36,0.45,0.333,44
2538,DET,25,12/12/2015,Home,IND,W,118,96,45,0.5,0.448,26,41,0.5,0.188,33
2638,DET,26,12/14/2015,Home,LAC,L,103,105,37,0.416,0.316,17,44,0.454,0.316,39
2738,DET,27,12/16/2015,Home,BOS,W,119,116,38,0.487,0.524,13,43,0.483,0.4,44
2838,DET,28,12/18/2015,Away,CHI,W,147,144,56,0.452,0.276,28,50,0.417,0.227,62
2938,DET,29,12/22/2015,Away,MIA,W,93,92,35,0.449,0.5,16,39,0.443,0.222,40
3038,DET,30,12/23/2015,Away,ATL,L,100,107,38,0.427,0.333,18,43,0.483,0.3,42
3155,DET,31,12/26/2015,Home,BOS,L,93,99,35,0.385,0.24,16,39,0.464,0.174,47
3240,DET,32,12/29/2015,Away,NYK,L,96,108,37,0.416,0.37,21,43,0.544,0.5,36
3338,DET,33,12/31/2015,Home,MIN,W,115,90,41,0.477,0.4,24,35,0.407,0.357,36
3438,DET,34,1/2/2016,Away,IND,L,82,94,33,0.355,0.15,17,33,0.452,0.389,47
3538,DET,35,1/4/2016,Home,ORL,W,115,89,43,0.489,0.467,25,36,0.444,0.3,30
3638,DET,36,1/6/2016,Away,BOS,W,99,94,33,0.446,0.37,18,34,0.374,0.214,39
3738,DET,37,1/9/2016,Home,BRK,W,103,89,43,0.467,0.296,23,38,0.463,0.556,38
3838,DET,38,1/12/2016,Home,SAS,L,99,109,38,0.418,0.261,22,41,0.482,0.357,49
3938,DET,39,1/14/2016,Away,MEM,L,101,103,37,0.514,0.469,18,37,0.487,0.563,29
4038,DET,40,1/16/2016,Home,GSW,W,113,95,47,0.465,0.348,22,34,0.362,0.4,47
4155,DET,41,1/18/2016,Home,CHI,L,101,111,42,0.442,0.192,18,44,0.524,0.429,38
4240,DET,42,1/20/2016,Away,HOU,W,123,114,38,0.475,0.4,23,43,0.453,0.5,48
4338,DET,43,1/21/2016,Away,NOP,L,99,115,38,0.418,0.233,17,46,0.535,0.417,44
4438,DET,44,1/23/2016,Away,DEN,L,101,104,40,0.476,0.379,23,36,0.462,0.364,32
4538,DET,45,1/25/2016,Away,UTA,W,95,92,34,0.453,0.5,19,34,0.4,0.31,49
4638,DET,46,1/27/2016,Home,PHI,W,110,97,39,0.429,0.238,15,39,0.476,0.368,38
4738,DET,47,1/29/2016,Home,CLE,L,106,114,40,0.476,0.304,20,39,0.47,0.391,47
4838,DET,48,1/30/2016,Away,TOR,L,107,111,39,0.448,0.31,9,36,0.462,0.286,45
4938,DET,49,2/1/2016,Away,BRK,W,105,100,42,0.429,0.333,18,40,0.488,0.438,39
5038,DET,50,2/3/2016,Away,BOS,L,95,102,32,0.376,0.324,18,42,0.438,0.333,49
5155,DET,51,2/4/2016,Home,NYK,W,111,105,40,0.506,0.529,17,36,0.429,0.273,43
5240,DET,52,2/6/2016,Away,IND,L,104,112,38,0.481,0.364,14,41,0.539,0.545,41
5338,DET,53,2/8/2016,Home,TOR,L,89,103,36,0.45,0.286,22,39,0.557,0.55,36
5438,DET,54,2/10/2016,Home,DEN,L,92,103,38,0.432,0.37,21,39,0.47,0.316,47
5538,DET,55,2/19/2016,Away,WAS,L,86,98,35,0.427,0.304,13,36,0.462,0.318,47
5638,DET,56,2/21/2016,Home,NOP,L,106,111,37,0.416,0.364,18,41,0.477,0.2,51
5738,DET,57,2/22/2016,Away,CLE,W,96,88,37,0.463,0.32,17,34,0.43,0.308,40
5838,DET,58,2/24/2016,Home,PHI,W,111,91,39,0.47,0.393,22,33,0.398,0.304,40
5938,DET,59,2/27/2016,Away,MIL,W,102,91,37,0.42,0.4,24,38,0.487,0.583,44
6038,DET,60,2/28/2016,Home,TOR,W,114,101,41,0.577,0.522,28,39,0.488,0.476,32
6155,DET,61,3/2/2016,Away,SAS,L,81,97,31,0.397,0.316,19,43,0.512,0.214,41
6240,DET,62,3/5/2016,Away,NYK,L,89,102,36,0.391,0.231,13,42,0.532,0.25,47
6338,DET,63,3/6/2016,Home,POR,W,123,103,44,0.524,0.545,22,35,0.449,0.355,31
6438,DET,64,3/9/2016,Away,DAL,W,102,96,38,0.447,0.333,19,39,0.453,0.3,40
6538,DET,65,3/11/2016,Away,CHO,L,103,118,36,0.474,0.3,19,42,0.506,0.4,37
6638,DET,66,3/12/2016,Away,PHI,W,125,111,49,0.538,0.5,26,39,0.464,0.4,36
6738,DET,67,3/14/2016,Away,WAS,L,81,124,32,0.405,0.13,17,51,0.567,0.444,40
6838,DET,68,3/16/2016,Home,ATL,L,114,118,39,0.464,0.32,23,39,0.438,0.353,46
6938,DET,69,3/18/2016,Home,SAC,W,115,108,44,0.478,0.462,25,40,0.506,0.267,35
7038,DET,70,3/19/2016,Home,BRK,W,115,103,46,0.489,0.417,30,42,0.525,0.357,40
7155,DET,71,3/21/2016,Home,MIL,W,92,91,35,0.412,0.273,18,41,0.539,0.556,40
7240,DET,72,3/23/2016,Home,ORL,W,118,102,43,0.538,0.458,30,39,0.398,0.32,44
7338,DET,73,3/25/2016,Home,CHO,W,112,105,42,0.462,0.267,22,37,0.398,0.467,42
7438,DET,74,3/26/2016,Home,ATL,L,95,112,34,0.386,0.241,25,43,0.453,0.382,39
7538,DET,75,3/29/2016,Home,OKC,W,88,82,33,0.379,0.211,20,31,0.378,0.286,45
7638,DET,76,4/1/2016,Home,DAL,L,89,98,31,0.383,0.394,23,39,0.459,0.333,48
7738,DET,77,4/2/2016,Away,CHI,W,94,90,32,0.421,0.5,17,34,0.386,0.36,47
7838,DET,78,4/5/2016,Away,MIA,L,89,107,32,0.4,0.227,14,44,0.524,0.643,41
7938,DET,79,4/6/2016,Away,ORL,W,108,104,39,0.453,0.407,24,43,0.478,0.267,48
8038,DET,80,4/8/2016,Home,WAS,W,112,99,36,0.468,0.438,17,38,0.442,0.316,36
8139,DET,81,4/12/2016,Home,MIA,L,93,99,34,0.405,0.278,15,38,0.487,0.35,39
8238,DET,82,4/13/2016,Away,CLE,W,112,110,37,0.435,0.485,24,46,0.474,0.389,43
1156,GSW,1,10/27/2015,Home,NOP,W,111,95,41,0.427,0.3,29,35,0.422,0.333,33
2156,GSW,2,10/30/2015,Away,HOU,W,112,92,43,0.462,0.346,26,30,0.366,0.217,49
3156,GSW,3,10/31/2015,Away,NOP,W,134,120,46,0.548,0.567,26,46,0.46,0.364,48
4156,GSW,4,11/2/2015,Home,MEM,W,119,69,43,0.512,0.44,32,26,0.271,0.13,44
5156,GSW,5,11/4/2015,Home,LAC,W,112,108,39,0.459,0.385,28,43,0.489,0.364,41
6156,GSW,6,11/6/2015,Home,DEN,W,119,104,46,0.495,0.459,40,39,0.424,0.333,44
7156,GSW,7,11/7/2015,Away,SAC,W,103,94,38,0.413,0.205,27,38,0.437,0.316,45
858,GSW,8,11/9/2015,Home,DET,W,109,95,43,0.473,0.571,29,40,0.471,0.316,41
939,GSW,9,11/11/2015,Away,MEM,W,100,84,36,0.48,0.407,22,24,0.343,0.2,41
1039,GSW,10,11/12/2015,Away,MIN,W,129,116,48,0.539,0.474,34,43,0.494,0.333,47
1157,GSW,11,11/14/2015,Home,BRK,W,107,99,43,0.443,0.353,31,41,0.418,0.111,50
1241,GSW,12,11/17/2015,Home,TOR,W,115,110,43,0.538,0.379,31,37,0.468,0.333,40
1339,GSW,13,11/19/2015,Away,LAC,W,124,117,38,0.521,0.567,31,44,0.5,0.448,35
1439,GSW,14,11/20/2015,Home,CHI,W,106,94,39,0.494,0.345,20,35,0.398,0.318,43
1539,GSW,15,11/22/2015,Away,DEN,W,118,105,47,0.528,0.517,35,37,0.43,0.267,41
1639,GSW,16,11/24/2015,Home,LAL,W,111,77,45,0.489,0.343,32,31,0.373,0.143,45
1739,GSW,17,11/27/2015,Away,PHO,W,135,116,46,0.568,0.579,32,45,0.489,0.385,30
1839,GSW,18,11/28/2015,Home,SAC,W,120,101,39,0.488,0.533,32,39,0.39,0.4,48
1939,GSW,19,11/30/2015,Away,UTA,W,106,103,40,0.488,0.483,21,40,0.449,0.316,35
2039,GSW,20,12/2/2015,Away,CHO,W,116,99,46,0.523,0.471,31,35,0.372,0.29,41
2157,GSW,21,12/5/2015,Away,TOR,W,112,109,35,0.479,0.533,22,40,0.44,0.4,38
2241,GSW,22,12/6/2015,Away,BRK,W,114,98,44,0.512,0.424,25,39,0.438,0.294,46
2339,GSW,23,12/8/2015,Away,IND,W,131,123,52,0.547,0.457,29,44,0.44,0.424,44
2439,GSW,24,12/11/2015,Away,BOS,W,124,119,42,0.393,0.29,28,49,0.43,0.364,51
2539,GSW,25,12/12/2015,Away,MIL,L,95,108,36,0.404,0.222,23,44,0.489,0.429,44
2639,GSW,26,12/16/2015,Home,PHO,W,128,103,46,0.523,0.469,32,41,0.451,0.227,41
2739,GSW,27,12/18/2015,Home,MIL,W,121,112,42,0.483,0.346,31,42,0.462,0.222,41
2839,GSW,28,12/23/2015,Home,UTA,W,103,85,39,0.47,0.391,26,33,0.413,0.35,40
2939,GSW,29,12/25/2015,Home,CLE,W,89,83,32,0.41,0.278,21,30,0.316,0.167,55
3039,GSW,30,12/28/2015,Home,SAC,W,122,103,43,0.483,0.476,33,37,0.389,0.419,48
3157,GSW,31,12/30/2015,Away,DAL,L,91,114,33,0.407,0.368,20,42,0.512,0.519,52
3241,GSW,32,12/31/2015,Away,HOU,W,114,110,43,0.512,0.478,35,36,0.462,0.4,33
3339,GSW,33,1/2/2016,Home,DEN,W,111,108,43,0.5,0.357,34,44,0.419,0.167,52
